year, month, day, dow, hol, ObsCode, dcnn,Pstn,Tdry,RH,N8,rd,sss
1908,12,07,1_mo,x,"MO return",5578,1017.5,4.3,95,x,0,x
1908,12,08,2_tu,x,"MO return",5578,1012.1,7.2,81,x,1,x
1908,12,09,3_we,x,"MO return",5578,1003.9,1.8,97,x,1,x
1908,12,10,4_th,x,"MO return; pressure possibly 10 mb too low",5578,983.5,7.3,95,x,1,x
1908,12,11,5_fr,x,"MO return",5578,972.3,3.6,91,x,0,x
1908,12,12,6_sa,x,"MO return",5578,997.1,4.4,72,x,1,x
1908,12,13,7_su,x,"MO return",5578,996.5,8.4,99,x,1,x
1908,12,14,1_mo,x,"MO return",5578,997.1,8.3,95,x,1,x
1908,12,15,2_tu,x,"MO return",5578,989.8,7.3,87,x,1,x
1908,12,16,3_we,x,"MO return",5578,999.7,6.2,94,x,0,x
1908,12,17,4_th,x,"MO return",5578,992.0,8.9,93,x,1,x
1908,12,18,5_fr,x,"MO return",5578,1000.2,1.1,95,x,1,x
1908,12,19,6_sa,x,"MO return",5578,1015.9,4.4,96,x,1,x
1908,12,20,7_su,x,"MO return",5578,1016.7,8.1,98,x,1,x
1908,12,21,1_mo,x,"MO return",5578,1024.2,8.7,96,x,1,x
1908,12,22,2_tu,x,"MO return",5578,1020.5,6.7,98,x,0,x
1908,12,23,3_we,x,"MO return",5578,1019.9,3.9,91,x,0,x
1908,12,24,4_th,XE,"MO return",5578,1012.9,2.8,85,x,0,x
1908,12,25,5_fr,XD,"MO return",5578,1012.7,3.3,86,x,0,x
1908,12,26,6_sa,XB,"MO return",5578,1014.4,2.2,85,x,1,x
1908,12,27,7_su,x,"MO return",5578,1009.1,0.4,89,x,1,x
1908,12,28,1_mo,x,"MO return; no humidity calcns - presumable wick not wet by dry/frozen",5578,1010.0,-4.8,x,x,1,x
1908,12,29,2_tu,x,"MO return; no humidity calcns - presumable wick not wet by dry/frozen",5578,1006.7,-5.0,x,x,1,x
1908,12,30,3_we,x,"MO return; no humidity calcns - presumable wick not wet by dry/frozen",5578,1019.4,-11.4,x,x,1,x
1908,12,31,4_th,x,"MO return",5578,1024.9,2.2,79,x,1,x
1909,01,01,5_fr,NY,"MO return",5578,1033.1,3.9,91,x,0,x
1909,01,02,6_sa,x,"MO return",5578,1035.5,5.8,97,x,1,x
1909,01,03,7_su,x,"MO return",5578,1034.5,7.3,99,x,0,x
1909,01,04,1_mo,x,"MO return",5578,1036.8,6.1,93,x,0,x
1909,01,05,2_tu,x,"MO return",5578,1034.1,1.1,92,x,1,x
1909,01,06,3_we,x,"MO return",5578,1026.7,3.3,95,x,0,x
1909,01,07,4_th,x,"MO return",5578,1024.2,4.4,89,x,1,x
1909,01,08,5_fr,x,"MO return",5578,1008.9,3.7,79,x,0,x
1909,01,09,6_sa,x,"MO return",5578,1020.7,1.1,80,x,1,x
1909,01,10,7_su,x,"MO return",5578,1010.1,5.6,96,x,1,x
1909,01,11,1_mo,x,"MO return",5578,1001.3,7.5,96,x,0,x
1909,01,12,2_tu,x,"MO return",5578,1001.8,5.2,75,x,1,x
1909,01,13,3_we,x,"MO return",5578,998.6,2.2,93,x,1,x
1909,01,14,4_th,x,"MO return",5578,993.5,4.9,74,x,1,x
1909,01,15,5_fr,x,"MO return",5578,990.9,3.3,76,x,1,x
1909,01,16,6_sa,x,"MO return",5578,996.6,2.2,79,x,0,x
1909,01,17,7_su,x,"MO return",5578,1018.6,1.8,89,x,0,x
1909,01,18,1_mo,x,"MO return",5578,1012.1,8.4,79,x,1,x
1909,01,19,2_tu,x,"MO return",5578,1013.1,4.7,70,x,0,x
1909,01,20,3_we,x,"MO return",5578,1026.5,1.6,82,x,0,x
1909,01,21,4_th,x,"MO return",5578,1030.1,1.1,93,x,0,x
1909,01,22,5_fr,x,"MO return",5578,1024.0,1.9,86,x,0,x
1909,01,23,6_sa,x,"MO return",5578,1018.6,0.3,70,x,0,x
1909,01,24,7_su,x,"MO return",5578,1016.4,0.0,93,x,0,x
1909,01,25,1_mo,x,"MO return",5578,1024.4,-1.2,93,x,0,x
1909,01,26,2_tu,x,"MO return",5578,1029.1,-0.6,88,x,0,x
1909,01,27,3_we,x,"MO return",5578,1029.8,-1.4,92,x,0,x
1909,01,28,4_th,x,"MO return",5578,1026.9,-3.1,90,x,0,x
1909,01,29,5_fr,x,"MO return",5578,1020.1,-2.2,78,x,1,x
1909,01,30,6_sa,x,"MO return",5578,1015.9,2.5,78,x,0,x
1909,01,31,7_su,x,"MO return",5578,1015.9,2.7,71,x,1,x
1909,02,01,1_mo,x,"MO return",5578,1007.0,5.3,86,x,0,x
1909,02,02,2_tu,x,"MO return",5578,1018.6,1.0,77,x,0,x
1909,02,03,3_we,x,"MO return",5578,1008.3,10.0,80,x,0,x
1909,02,04,4_th,x,"MO return",5578,1009.1,10.8,77,x,1,x
1909,02,05,5_fr,x,"MO return",5578,1003.6,8.1,71,x,0,x
1909,02,06,6_sa,x,"MO return",5578,1017.6,1.9,93,x,0,x
1909,02,07,7_su,x,"MO return; pressure reading are about 5 mb too high - 30.019 might be the correct MSLP",5578,1018.8,-2.9,93,x,0,x
1909,02,08,1_mo,x,"MO return",5578,1020.5,0.7,82,x,0,x
1909,02,09,2_tu,x,"MO return",5578,1010.0,1.9,82,x,1,x
1909,02,10,3_we,x,"MO return",5578,988.8,1.4,84,x,1,x
1909,02,11,4_th,x,"MO return",5578,1002.2,2.9,85,x,1,x
1909,02,12,5_fr,x,"MO return",5578,1017.3,-0.4,79,x,0,x
1909,02,13,6_sa,x,"MO return",5578,1026.6,0.7,92,x,0,x
1909,02,14,7_su,x,"MO return",5578,1030.5,-0.1,87,x,1,x
1909,02,15,1_mo,x,"MO return",5578,1019.9,6.4,88,x,0,x
1909,02,16,2_tu,x,"MO return",5578,1019.8,1.6,71,x,0,x
1909,02,17,3_we,x,"MO return",5578,1017.6,-1.4,77,x,0,x
1909,02,18,4_th,x,"MO return",5578,1013.4,0.6,98,x,0,x
1909,02,19,5_fr,x,"MO return",5578,1016.9,-0.4,84,x,0,x
1909,02,20,6_sa,x,"MO return",5578,1024.5,-0.9,96,x,0,x
1909,02,21,7_su,x,"MO return",5578,1026.3,1.4,74,x,0,x
1909,02,22,1_mo,x,"MO return",5578,1029.3,-1.2,80,x,0,x
1909,02,23,2_tu,x,"MO return",5578,1025.7,-0.4,54,x,0,x
1909,02,24,3_we,x,"MO return",5578,1024.4,-0.8,77,x,0,x
1909,02,25,4_th,x,"MO return",5578,1024.4,1.4,74,x,0,x
1909,02,26,5_fr,x,"MO return",5578,1025.0,1.1,80,x,0,x
1909,02,27,6_sa,x,"MO return",5578,1018.8,-0.5,97,x,1,x
1909,02,28,7_su,x,"MO return",5578,1008.3,-0.4,90,x,0,x
1909,03,01,1_mo,x,"MO return",5578,1005.5,0.2,84,x,0,x
1909,03,02,2_tu,x,"MO return",5578,994.7,-1.5,85,x,1,x
1909,03,03,3_we,x,"MO return",5578,984.9,-4.2,77,x,1,x
1909,03,04,4_th,x,"MO return",5578,990.9,-1.5,77,x,0,x
1909,03,05,5_fr,x,"MO return",5578,995.7,-1.2,84,x,1,x
1909,03,06,6_sa,x,"MO return",5578,988.1,1.6,80,x,1,x
1909,03,07,7_su,x,"MO return",5578,983.7,2.9,75,x,1,x
1909,03,08,1_mo,x,"MO return",5578,998.4,5.1,89,x,1,x
1909,03,09,2_tu,x,"MO return",5578,1002.7,1.7,91,x,1,x
1909,03,10,3_we,x,"MO return",5578,1002.8,3.1,83,x,1,x
1909,03,11,4_th,x,"MO return",5578,1003.0,1.9,86,x,0,x
1909,03,12,5_fr,x,"MO return",5578,1010.1,1.4,79,x,0,x
1909,03,13,6_sa,x,"MO return",5578,1008.9,1.8,67,x,1,x
1909,03,14,7_su,x,"MO return",5578,991.7,1.7,80,x,1,x
1909,03,15,1_mo,x,"MO return",5578,987.5,0.8,83,x,0,x
1909,03,16,2_tu,x,"MO return",5578,994.7,0.7,84,x,0,x
1909,03,17,3_we,x,"MO return",5578,997.5,0.8,80,x,0,x
1909,03,18,4_th,x,"MO return",5578,990.0,6.4,79,x,1,x
1909,03,19,5_fr,x,"MO return",5578,986.6,7.7,92,x,1,x
1909,03,20,6_sa,x,"MO return",5578,995.0,8.3,91,x,1,x
1909,03,21,7_su,x,"MO return",5578,997.2,7.3,83,x,1,x
1909,03,22,1_mo,x,"MO return",5578,1000.5,6.6,91,x,1,x
1909,03,23,2_tu,x,"MO return",5578,999.5,7.4,97,x,1,x
1909,03,24,3_we,x,"MO return",5578,1003.3,8.3,96,x,1,x
1909,03,25,4_th,x,"MO return",5578,986.3,8.9,68,x,1,x
1909,03,26,5_fr,x,"MO return",5578,993.4,6.1,69,x,0,x
1909,03,27,6_sa,x,"MO return",5578,1007.2,4.6,80,x,1,x
1909,03,28,7_su,x,"MO return",5578,996.5,7.3,72,x,1,x
1909,03,29,1_mo,x,"MO return",5578,986.0,11.6,79,x,1,x
1909,03,30,2_tu,x,"MO return",5578,986.0,8.4,91,x,1,x
1909,03,31,3_we,x,"MO return",5578,999.8,7.4,90,x,1,x
1909,04,01,4_th,x,"MO return",5578,1009.8,5.6,87,x,0,x
1909,04,02,5_fr,x,"MO return",5578,1027.5,5.5,62,x,0,x
1909,04,03,6_sa,x,"MO return",5578,1027.5,4.4,96,x,0,x
1909,04,04,7_su,x,"MO return",5578,1026.7,6.7,57,x,0,x
1909,04,05,1_mo,x,"MO return; cloud covre changed from 10 to 0 by 0 MO",5578,1023.2,5.3,96,x,0,x
1909,04,06,2_tu,x,"MO return",5578,1020.1,8.3,95,x,0,x
1909,04,07,3_we,x,"MO return",5578,1022.7,9.2,64,x,0,x
1909,04,08,4_th,x,"MO return",5578,1023.2,9.9,56,x,0,x
1909,04,09,5_fr,EF,"MO return",5578,1020.3,12.7,53,x,0,x
1909,04,10,6_sa,ES,"MO return",5578,1019.0,10.8,90,x,0,x
1909,04,11,7_su,EA,"MO return",5578,1007.0,14.2,53,x,0,x
1909,04,12,1_mo,EM,"MO return",5578,1002.4,10.0,91,x,1,x
1909,04,13,2_tu,x,"MO return",5578,999.9,9.4,86,x,1,x
1909,04,14,3_we,x,"MO return; min temp changed from 440 to 460 by MO",5578,1000.0,8.9,89,x,1,x
1909,04,15,4_th,x,"MO return",5578,1010.0,10.5,73,x,0,x
1909,04,16,5_fr,x,"MO return",5578,1009.7,10.3,96,x,1,x
1909,04,17,6_sa,x,"MO return",5578,1006.6,13.3,81,x,0,x
1909,04,18,7_su,x,"MO return",5578,1007.0,10.3,89,x,1,x
1909,04,19,1_mo,x,"MO return",5578,1008.0,8.3,85,x,1,x
1909,04,20,2_tu,x,"MO return",5578,1010.6,12.2,83,x,0,x
1909,04,21,3_we,x,"MO return",5578,1013.5,11.7,59,x,0,x
1909,04,22,4_th,x,"MO return",5578,1005.6,13.5,66,x,1,x
1909,04,23,5_fr,x,"MO return",5578,1004.5,11.9,83,x,1,x
1909,04,24,6_sa,x,"MO return",5578,1000.1,11.2,92,x,0,x
1909,04,25,7_su,x,"MO return",5578,1003.7,12.8,66,x,1,x
1909,04,26,1_mo,x,"MO return",5578,1004.7,14.0,69,x,1,x
1909,04,27,2_tu,x,"MO return",5578,1001.6,9.5,87,x,1,x
1909,04,28,3_we,x,"MO return",5578,1012.4,12.5,64,x,1,x
1909,04,29,4_th,x,"MO return",5578,1009.8,10.0,99,x,1,x
1909,04,30,5_fr,x,"MO return",5578,1013.0,7.7,94,x,1,x
1909,05,01,6_sa,x,"MO return",5578,1015.1,5.5,60,x,1,x
1909,05,02,7_su,x,"MO return",5578,1024.2,7.4,58,x,0,x
1909,05,03,1_mo,x,"MO return",5578,1025.1,11.1,75,x,0,x
1909,05,04,2_tu,x,"MO return",5578,1026.7,13.3,48,x,0,x
1909,05,05,3_we,x,"MO return",5578,1022.7,13.6,58,x,0,x
1909,05,06,4_th,x,"MO return",5578,1019.5,15.8,57,x,0,x
1909,05,07,5_fr,x,"MO return",5578,1020.4,13.5,54,x,0,x
1909,05,08,6_sa,x,"MO return",5578,1019.0,13.8,56,x,0,x
1909,05,09,7_su,x,"MO return",5578,1014.6,13.9,44,x,0,x
1909,05,10,1_mo,x,"MO return",5578,1015.0,10.3,64,x,0,x
1909,05,11,2_tu,x,"MO return",5578,1019.6,11.9,67,x,0,x
1909,05,12,3_we,x,"MO return",5578,1019.0,17.8,52,x,0,x
1909,05,13,4_th,x,"MO return",5578,1023.1,9.6,54,x,1,x
1909,05,14,5_fr,x,"MO return",5578,1019.0,5.1,85,x,0,x
1909,05,15,6_sa,x,"MO return",5578,1015.4,7.7,68,x,0,x
1909,05,16,7_su,x,"MO return",5578,1013.1,9.4,65,x,1,x
1909,05,17,1_mo,x,"MO return",5578,1006.1,7.2,91,x,0,x
1909,05,18,2_tu,x,"MO return",5578,1017.1,13.9,75,x,0,x
1909,05,19,3_we,x,"MO return",5578,1021.8,14.9,64,x,0,x
1909,05,20,4_th,x,"MO return",5578,1023.0,16.6,63,x,0,x
1909,05,21,5_fr,x,"MO return",5578,1017.5,17.5,66,x,0,x
1909,05,22,6_sa,x,"MO return",5578,1019.9,18.9,67,x,0,x
1909,05,23,7_su,x,"MO return",5578,1019.8,20.8,61,x,0,x
1909,05,24,1_mo,x,"MO return",5578,1025.6,18.8,60,x,1,x
1909,05,25,2_tu,x,"MO return",5578,1004.0,12.2,87,x,1,x
1909,05,26,3_we,x,"MO return",5578,996.7,10.4,79,x,1,x
1909,05,27,4_th,x,"MO return",5578,1000.5,13.4,79,x,1,x
1909,05,28,5_fr,x,"MO return",5578,1009.7,15.1,69,x,1,x
1909,05,29,6_sa,L6,"MO return",5578,1012.2,15.0,69,x,0,x
1909,05,30,7_su,L7,"MO return",5578,1021.9,15.6,72,x,0,x
1909,05,31,1_mo,LS,"MO return",5578,1016.4,17.7,77,x,1,x
1909,06,01,2_tu,x,"MO return",5578,1009.5,13.4,96,x,1,x
1909,06,02,3_we,x,"MO return",5578,1011.7,10.0,89,x,1,x
1909,06,03,4_th,x,"MO return",5578,1014.2,11.0,71,x,1,x
1909,06,04,5_fr,x,"MO return",5578,1005.6,7.7,92,x,1,x
1909,06,05,6_sa,x,"MO return",5578,1005.5,11.2,84,x,1,x
1909,06,06,7_su,x,"MO return; dry bulb changed from 509 to 459 by MO",5578,1006.4,7.7,94,x,1,x
1909,06,07,1_mo,x,"MO return",5578,1013.6,12.1,71,x,0,x
1909,06,08,2_tu,x,"MO return",5578,1016.3,14.6,67,x,0,x
1909,06,09,3_we,x,"MO return",5578,1017.1,13.3,75,x,0,x
1909,06,10,4_th,x,"MO return",5578,1015.0,11.2,90,x,1,x
1909,06,11,5_fr,x,"MO return",5578,1012.1,7.8,94,x,1,x
1909,06,12,6_sa,x,"MO return",5578,1013.5,10.3,89,x,1,x
1909,06,13,7_su,x,"MO return",5578,1019.1,13.9,78,x,0,x
1909,06,14,1_mo,x,"MO return",5578,1022.6,15.7,70,x,0,x
1909,06,15,2_tu,x,"MO return",5578,1023.4,13.4,74,x,0,x
1909,06,16,3_we,x,"MO return",5578,1020.3,11.6,75,x,0,x
1909,06,17,4_th,x,"MO return",5578,1023.4,15.1,72,x,0,x
1909,06,18,5_fr,x,"MO return",5578,1026.2,13.2,77,x,0,x
1909,06,19,6_sa,x,"MO return",5578,1024.0,15.7,83,x,1,x
1909,06,20,7_su,x,"MO return",5578,1015.9,15.2,87,x,0,x
1909,06,21,1_mo,x,"MO return",5578,1004.9,15.7,81,x,1,x
1909,06,22,2_tu,x,"MO return; pressure readings seem too low",5578,989.3,12.8,88,x,1,x
1909,06,23,3_we,x,"MO return",5578,996.2,14.9,68,x,1,x
1909,06,24,4_th,x,"MO return; dry bulb changed from 580 to 530 by MO",5578,992.1,14.4,83,x,1,x
1909,06,25,5_fr,x,"MO return",5578,1002.9,11.7,90,x,1,x
1909,06,26,6_sa,x,"MO return",5578,1009.1,13.9,70,x,1,x
1909,06,27,7_su,x,"MO return",5578,1008.4,11.2,88,x,0,x
1909,06,28,1_mo,x,"MO return",5578,1012.4,14.7,70,x,1,x
1909,06,29,2_tu,x,"MO return",5578,1008.0,13.9,76,x,1,x
1909,06,30,3_we,x,"MO return",5578,1012.9,13.6,85,x,0,x
1909,07,01,4_th,x,"MO return",5578,1018.2,12.1,74,x,0,x
1909,07,02,5_fr,x,"MO return",5578,1021.7,14.7,71,x,0,x
1909,07,03,6_sa,x,"MO return",5578,1019.6,15.6,85,x,1,x
1909,07,04,7_su,x,"MO return",5578,1013.1,18.7,87,x,0,x
1909,07,05,1_mo,x,"MO return",5578,1016.5,19.0,78,x,1,x
1909,07,06,2_tu,x,"MO return",5578,1002.9,15.6,70,x,1,x
1909,07,07,3_we,x,"MO return",5578,998.3,14.3,74,x,1,x
1909,07,08,4_th,x,"MO return; stn and msl pressures are reversed in monthly return; MO changed maxt from 625 to 650",5578,1006.9,16.1,71,x,0,x
1909,07,09,5_fr,x,"MO return",5578,1014.6,17.3,62,x,1,x
1909,07,10,6_sa,x,"MO return",5578,999.5,15.6,67,x,0,x
1909,07,11,7_su,x,"MO return",5578,1008.5,13.8,73,x,1,x
1909,07,12,1_mo,x,"MO return",5578,1013.4,12.9,74,x,0,x
1909,07,13,2_tu,x,"MO return",5578,1016.4,17.2,71,x,1,x
1909,07,14,3_we,x,"MO return",5578,1016.9,16.7,81,x,1,x
1909,07,15,4_th,x,"MO return",5578,1016.7,17.8,68,x,1,x
1909,07,16,5_fr,x,"MO return",5578,1010.6,14.4,94,x,1,x
1909,07,17,6_sa,x,"MO return",5578,1015.6,17.5,80,x,0,x
1909,07,18,7_su,x,"MO return",5578,1020.0,19.2,68,x,0,x
1909,07,19,1_mo,x,"MO return",5578,1021.6,19.1,55,x,0,x
1909,07,20,2_tu,x,"MO return",5578,1023.1,17.9,54,x,1,x
1909,07,21,3_we,x,"MO return",5578,1011.4,16.4,80,x,0,x
1909,07,22,4_th,x,"MO return",5578,1007.5,16.6,74,x,1,x
1909,07,23,5_fr,x,"MO return",5578,1005.4,17.3,60,x,1,x
1909,07,24,6_sa,x,"MO return",5578,1003.7,14.6,71,x,1,x
1909,07,25,7_su,x,"MO return",5578,1002.8,15.6,76,x,1,x
1909,07,26,1_mo,x,"MO return",5578,1000.5,16.2,63,x,1,x
1909,07,27,2_tu,x,"MO return",5578,1009.8,15.0,82,x,1,x
1909,07,28,3_we,x,"MO return",5578,1008.3,15.6,76,x,0,x
1909,07,29,4_th,x,"MO return",5578,1011.5,16.9,70,x,1,x
1909,07,30,5_fr,x,"MO return",5578,1006.9,16.0,92,x,1,x
1909,07,31,6_sa,S6,"MO return",5578,1011.2,20.3,70,x,0,x
1909,08,01,7_su,S7,"MO return",5578,1015.4,17.1,82,x,1,x
1909,08,02,1_mo,SM,"MO return",5578,1013.0,13.9,81,x,1,x
1909,08,03,2_tu,x,"MO return",5578,1021.4,13.8,54,x,0,x
1909,08,04,3_we,x,"MO return",5578,1021.4,17.5,77,x,0,x
1909,08,05,4_th,x,"MO return; dry bulb changed by MO from 542 to 642 - cf wet bulb; stn and msl pressure seem inconsistence (cf difference)",5578,1023.0,17.9,68,x,0,x
1909,08,06,5_fr,x,"MO return",5578,1021.3,20.0,65,x,0,x
1909,08,07,6_sa,x,"MO return",5578,1016.5,20.0,69,x,0,x
1909,08,08,7_su,x,"MO return",5578,1016.5,20.0,69,x,0,x
1909,08,09,1_mo,x,"MO return",5578,1016.6,21.1,59,x,0,x
1909,08,10,2_tu,x,"MO return",5578,1019.6,19.0,63,x,0,x
1909,08,11,3_we,x,"MO return",5578,1023.6,17.5,85,x,0,x
1909,08,12,4_th,x,"MO return",5578,1024.3,21.4,65,x,0,x
1909,08,13,5_fr,x,"MO return",5578,1019.6,22.2,57,x,0,x
1909,08,14,6_sa,x,"MO return",5578,1020.8,21.6,70,x,0,x
1909,08,15,7_su,x,"MO return",5578,1017.2,21.8,82,x,1,x
1909,08,16,1_mo,x,"MO return; wet bulb changed from 599 to 649 by MO",5578,1003.9,19.0,75,x,1,x
1909,08,17,2_tu,x,"MO return; wind direction given as '-' but speed '0-1', so not calm; low cloud moving from S, so use S as wind direction",5578,1002.7,16.9,80,x,1,x
1909,08,18,3_we,x,"MO return",5578,992.8,17.1,89,x,1,x
1909,08,19,4_th,x,"MO return",5578,1013.4,18.4,72,x,1,x
1909,08,20,5_fr,x,"MO return",5578,1012.9,16.7,91,x,1,x
1909,08,21,6_sa,x,"MO return",5578,1006.9,15.3,64,x,0,x
1909,08,22,7_su,x,"MO return",5578,1003.5,14.4,66,x,1,x
1909,08,23,1_mo,x,"MO return; stn and msl pressure inconsistent",5578,1006.2,16.6,73,x,1,x
1909,08,24,2_tu,x,"MO return",5578,1006.6,17.4,81,x,1,x
1909,08,25,3_we,x,"MO return",5578,1004.3,17.2,83,x,1,x
1909,08,26,4_th,x,"MO return",5578,1013.6,13.6,82,x,0,x
1909,08,27,5_fr,x,"MO return",5578,1016.2,15.5,71,x,0,x
1909,08,28,6_sa,x,"MO return",5578,1021.0,14.7,75,x,0,x
1909,08,29,7_su,x,"MO return",5578,1015.2,14.9,81,x,1,x
1909,08,30,1_mo,x,"MO return",5578,1009.0,12.9,67,x,0,x
1909,08,31,2_tu,x,"MO return",5578,1003.3,13.9,60,x,0,x
1909,09,01,3_we,x,"MO return",5578,1009.5,12.9,67,x,1,x
1909,09,02,4_th,x,"MO return",5578,1014.8,9.3,93,x,0,x
1909,09,03,5_fr,x,"MO return",5578,1020.3,14.4,73,x,0,x
1909,09,04,6_sa,x,"MO return",5578,1015.2,14.4,84,x,1,x
1909,09,05,7_su,x,"MO return",5578,1012.9,13.4,74,x,1,x
1909,09,06,1_mo,x,"MO return",5578,1006.0,16.7,83,x,1,x
1909,09,07,2_tu,x,"MO return",5578,1001.4,13.2,69,x,1,x
1909,09,08,3_we,x,"MO return; station and MSL pressure interchanged",5578,1006.6,9.7,78,x,1,x
1909,09,09,4_th,x,"MO return",5578,1017.2,11.9,80,x,1,x
1909,09,10,5_fr,x,"MO return",5578,1012.5,10.9,89,x,1,x
1909,09,11,6_sa,x,"MO return",5578,1007.9,13.6,98,x,1,x
1909,09,12,7_su,x,"MO return",5578,1012.1,15.8,74,x,1,x
1909,09,13,1_mo,x,"MO return",5578,1013.3,11.6,91,x,1,x
1909,09,14,2_tu,x,"MO return",5578,1022.0,12.7,72,x,0,x
1909,09,15,3_we,x,"MO return",5578,1021.7,11.7,89,x,1,x
1909,09,16,4_th,x,"MO return",5578,1015.9,11.9,89,x,1,x
1909,09,17,5_fr,x,"MO return",5578,1015.6,13.4,96,x,1,x
1909,09,18,6_sa,x,"MO return",5578,1017.1,14.2,89,x,0,x
1909,09,19,7_su,x,"MO return",5578,1017.8,11.5,93,x,0,x
1909,09,20,1_mo,x,"MO return; stn preessure reduceed by 0.1 ins to agree with MSLP",5578,1011.4,13.0,89,x,0,x
1909,09,21,2_tu,x,"MO return",5578,1011.2,10.0,86,x,0,x
1909,09,22,3_we,x,"MO return",5578,1008.5,13.1,83,x,0,x
1909,09,23,4_th,x,"MO return",5578,1012.8,14.4,94,x,1,x
1909,09,24,5_fr,x,"MO return",5578,1018.2,15.1,85,x,1,x
1909,09,25,6_sa,x,"MO return",5578,1017.4,14.4,93,x,1,x
1909,09,26,7_su,x,"MO return",5578,1020.0,12.2,86,x,0,x
1909,09,27,1_mo,x,"MO return",5578,1020.5,10.6,81,x,1,x
1909,09,28,2_tu,x,"MO return",5578,1015.6,9.2,96,x,1,x
1909,09,29,3_we,x,"MO return",5578,1008.2,11.4,97,x,1,x
1909,09,30,4_th,x,"MO return",5578,1010.4,11.2,95,x,1,x
1909,10,01,5_fr,x,"MO return",5578,1000.5,15.0,97,x,1,x
1909,10,02,6_sa,x,"MO return",5578,1005.6,11.4,82,x,1,x
1909,10,03,7_su,x,"MO return",5578,1005.0,14.9,97,x,1,x
1909,10,04,1_mo,x,"MO return",5578,1004.7,15.6,85,x,1,x
1909,10,05,2_tu,x,"MO return",5578,993.4,15.6,86,x,1,x
1909,10,06,3_we,x,"MO return",5578,1007.5,9.6,82,x,0,x
1909,10,07,4_th,x,"MO return",5578,1009.7,12.3,80,x,1,x
1909,10,08,5_fr,x,"MO return",5578,998.6,13.3,84,x,1,x
1909,10,09,6_sa,x,"MO return",5578,1022.1,8.7,85,x,1,x
1909,10,10,7_su,x,"MO return",5578,1015.6,13.7,94,x,1,x
1909,10,11,1_mo,x,"MO return",5578,1008.9,14.7,88,x,1,x
1909,10,12,2_tu,x,"MO return",5578,1007.7,11.5,93,x,1,x
1909,10,13,3_we,x,"MO return",5578,1001.4,14.2,92,x,1,x
1909,10,14,4_th,x,"MO return",5578,1012.9,9.9,88,x,1,x
1909,10,15,5_fr,x,"MO return",5578,1006.5,14.3,88,x,1,x
1909,10,16,6_sa,x,"MO return",5578,1003.0,15.5,91,x,1,x
1909,10,17,7_su,x,"MO return",5578,996.1,14.8,95,x,1,x
1909,10,18,1_mo,x,"MO return",5578,1003.3,14.2,89,x,0,x
1909,10,19,2_tu,x,"MO return",5578,1014.0,12.7,88,x,1,x
1909,10,20,3_we,x,"MO return",5578,1007.4,13.8,93,x,1,x
1909,10,21,4_th,x,"MO return",5578,1011.0,11.4,86,x,1,x
1909,10,22,5_fr,x,"MO return",5578,1020.6,11.1,88,x,1,x
1909,10,23,6_sa,x,"MO return",5578,1011.2,15.4,84,x,1,x
1909,10,24,7_su,x,"MO return",5578,1004.2,9.9,75,x,1,x
1909,10,25,1_mo,x,"MO return",5578,1009.1,7.1,73,x,1,x
1909,10,26,2_tu,x,"MO return",5578,997.6,5.6,99,x,1,x
1909,10,27,3_we,x,"MO return",5578,994.1,6.9,87,x,1,x
1909,10,28,4_th,x,"MO return",5578,997.6,7.2,79,x,1,x
1909,10,29,5_fr,x,"MO return",5578,1003.7,4.7,88,x,0,x
1909,10,30,6_sa,x,"MO return",5578,1011.9,2.3,94,x,0,x
1909,10,31,7_su,x,"MO return",5578,1013.2,5.6,83,x,1,x
1909,11,01,1_mo,x,"MO return",5578,1017.9,8.4,92,x,1,x
1909,11,02,2_tu,x,"MO return",5578,1017.6,6.7,99,x,1,x
1909,11,03,3_we,x,"MO return",5578,1015.2,11.4,96,x,1,x
1909,11,04,4_th,x,"MO return",5578,1019.0,10.0,97,x,0,x
1909,11,05,5_fr,x,"MO return",5578,1018.6,6.4,97,x,0,x
1909,11,06,6_sa,x,"MO return",5578,1015.2,1.2,98,x,0,x
1909,11,07,7_su,x,"MO return",5578,1016.3,7.7,88,x,0,x
1909,11,08,1_mo,x,"MO return",5578,1023.0,3.9,87,x,1,x
1909,11,09,2_tu,x,"MO return; monthly report gives MSLP as 29.313 and humidity values seem wrong",5578,1022.4,-0.6,75,x,1,x
1909,11,10,3_we,x,"MO return",5578,1012.9,5.7,82,x,0,x
1909,11,11,4_th,x,"MO return",5578,1019.3,3.9,89,x,0,x
1909,11,12,5_fr,x,"MO return",5578,1010.8,9.5,79,x,0,x
1909,11,13,6_sa,x,"MO return",5578,1000.7,5.5,77,x,1,x
1909,11,14,7_su,x,"MO return",5578,1000.1,1.7,91,x,1,x
1909,11,15,1_mo,x,"MO return",5578,1001.4,3.4,83,x,0,x
1909,11,16,2_tu,x,"MO return",5578,1010.8,1.9,86,x,0,x
1909,11,17,3_we,x,"MO return",5578,1012.5,3.9,77,x,0,x
1909,11,18,4_th,x,"MO return",5578,1014.2,5.7,56,x,0,x
1909,11,19,5_fr,x,"MO return",5578,1016.9,3.6,78,x,0,x
1909,11,20,6_sa,x,"MO return",5578,1019.3,-0.3,92,x,0,x
1909,11,21,7_su,x,"MO return",5578,1012.1,0.4,94,x,1,x
1909,11,22,1_mo,x,"MO return",5578,1011.9,0.6,79,x,0,x
